Dataset,Code,Project,sha,owner,project,sha-p,sha-reg,sha-reg-p,reg
SECBENCH,,https://github.com/curl/curl,0aabfd99631a292a72ca601ed0e83786ce9f0ae4,curl,curl,14b77db1b97bb382ec97535666813dea26594bd0,0ef3d90838e947d007d9a233ae4ac1b500aeb732,5cc50f9b278dd5f057d3253c41948c5952bc43df,FOUND
SECBENCH,,https://github.com/curl/curl,c2a809cd265c37e7bbef55e64d70114d2f0d7189,curl,curl,ae7d6b715448101caf99ea3555c7b7448711676e,48bc73c27130ca8f81ef8894b4493598f549f57a,3d0969d1d1f08ffa5f8506c73112545f87c7bf73,FOUND
SECBENCH,,https://github.com/curl/curl,e5d8693865b44ecfbafbe15a7850d6e8dbb051e9,curl,curl,46c92c0b806da041d7a5c6fb64dbcdc474d99b31,5341c6566709b8976d8e491cbab6678fc779b953,25233d94780da7cbc1a4b74b98e46ed055d0c784,FOUND
SECBENCH,,https://github.com/curl/curl,ae4558dbb479f09ea01164b1a0d4ac54ec88b29c,curl,curl,ee7669ba3adeec052d999d9b415bb34caaa1e94b,1647d64a4b1713c20f936f229dc51bead92cebf9,d17416190bcde9f59b1bc282682bc2b52548b829,FOUND
SECBENCH,,https://github.com/curl/curl,a9beeeeeeac018157412e4510342554a48df54f4,curl,curl,a8ec986981d6a218ce3abac27b9e0b0e76286863,03c5223ee7fa8dcdb5c54ea58c1fb2cca67f35e6,1e54c5fb095c71084e1d27583f124067c7a56fa9,FOUND
SECBENCH,,https://github.com/curl/curl,18ca0aa9842d3fb6e0740515df7b5960fab4408e,curl,curl,c4e6c33b13ba2968713a468736948b6364a50810,33df856925e2374678fb2ad58f174c16675dd5b3,ce09cedd2eca96c520ba53c2c27841e1b2bf02eb,FOUND
SECBENCH,CVE-2013-1944,https://github.com/curl/curl,2eb8dcf26cb37f09cffe26909a646e702dbcab66,curl,curl,96ffe645fd2494f14780f7c105fcfeeb8ca7d94f,6a70909699b813c2bb2c41b60942c78d6fac305f,f0bdd72c10e64c748c7aedda9de67c266bb8a8dd,FOUND
SECBENCH,,https://github.com/curl/curl,0ddab51ad874b64e38e26840a916fc13f4d2ed7b,curl,curl,9798432f567f1589f1da6216e2795ab10b733128,a4e88317dd9a92217839ae3a72563d04a754a869,c97648b55080343bb371522bf4233e94a2a13a99,FOUND
SECBENCH,CVE-2010-3842,https://github.com/curl/curl,81f151c912105ded480c3c88a1be53ca345298a1,curl,curl,b80490641414983404eda65095224535a41a12ec,069f63c8939a36b33a201ca9a726978ff54709cd,676f79f8d285631fc03eeaf38e0178a138d0499a,FOUND
SECBENCH,,https://github.com/curl/curl,acfa131c8cc94930064c23561892a83295aaffd3,curl,curl,793d0e27e1e752c961dd886dcd106c67f8bc8513,68de6a0b3e290a5119f05601e3b34a60f4a05225,25d13822ae2bc5153d9351568c93c93dcef533b2,FOUND
SECBENCH,,https://github.com/curl/curl,3454319c17d817a0eba289158493d4066d57cdbb,curl,curl,02c78ecf8134fc9961efd3563970672858d503fd,88a1a10e6fcf024c1a5690bfa0a5b94838beebd0,624e657210edf3fea36ca9dd2b448533437d0b20,FOUND
SECBENCH,,https://github.com/curl/curl,d20def20462e7eed5cb8a078c9e09599307346d3,curl,curl,d2b36e466afd69b6e2b202aca21db3bd2e48b190,cf9fb08ca4537d76afde44daf1e92307fe2882d3,5a53409e2c8e56b87137ebfb84fb6ba9470cfc16,FOUND
SECBENCH,CVE-2013-2174,https://github.com/bagder/curl,192c4f788d48f82c03e9cef40013f34370e90737,curl,curl,da0db499fd1fed3ab061d8c03d25c06164c9f429,8b6d555421e6d2af73498e7543ea340d2b0512f4,3b9ef8dfc882ee64075aaaf46b4015071dd7ed52,FOUND
SECBENCH,CVE-2012-3501,https://github.com/darold/squidclamav,80f74451f628264d1d9a1f1c0bbcebc932ba5e00,darold,squidclamav,5806d10a31183a0b0d18eccc3a3e04e536e2315b,7ca372758a397370b6ecdd60bcbc1a455987d777,725ff4005c54f70b3fa00c93ef2669b38b6dcac1,FOUND
SECBENCH,,https://github.com/deeplearning4j/deeplearning4j,f202f07bc5104a324e3217126db2261bd8c2f72e,deeplearning4j,deeplearning4j,5b85fe3577ca13836183057a79e02f92ec9f8d3c,f414239ed538a221af5286f75dbd883c939fe6a5,3f3b676ce5f5207bb72e6cdd4df0b2f39a11393e,FOUND
SECBENCH,,https://github.com/deeplearning4j/deeplearning4j,72b70da28e19c1571334e0fd23b2a58cd9441461,deeplearning4j,deeplearning4j,93f320bb5e467d6d4779ee8068ae05eaaa5c87e4,cae4fc9760b8d00cceacb36de8b79556398103bf,e2db3856828f44db82fd06e95c4b25301ad1cd5e,FOUND
SECBENCH,,https://github.com/deeplearning4j/deeplearning4j,5b85fe3577ca13836183057a79e02f92ec9f8d3c,deeplearning4j,deeplearning4j,72b70da28e19c1571334e0fd23b2a58cd9441461,d1e9b3498293b70f69e74955d3fca4f9350ec35f,b7226bdd7a020bdeff253d0f23e9110753ad7c1e,FOUND
SECBENCH,CVE-2015-8213,https://github.com/django/django,316bc3fc9437c5960c24baceb93c73f1939711e4,django,django,710e11d076b9e5ef3e3b486dfb70bb55b788691c,d44fb0557a0a9d8fab62b1e48078be498c61287a,987fd511769a3e1342fe8678a0b183f2831adb60,FOUND
SECBENCH,CVE-2016-2513,https://github.com/django/django,67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,django,django,c5544d289233f501917e25970c03ed444abbd4f0,35355a4ffedb2aeed52d5fe3034380ffc6a438db,c055224763e11b29cce0a7c10751354c40dac63e,FOUND
VULAS,CVE-2015-0886,https://github.com/djmdjm/jBCrypt,0c28b698e79b132391be8333107040d774c79995,djmdjm,jBCrypt,b129c40bc8c207ecdd0a2f05cbf154b0a67110d4,,,REPEAT
SECBENCH,,https://github.com/dlitz/pycrypto,80252248ab1ac8599b946e026dd8895146977903,dlitz,pycrypto,abd276c5fa31abf0b1d70ca4624e30cdacaee867,2de787e7dce1ab2c11698087e927aed11c21cf81,c99c7f657c4f595026f9d1351e4ba9a5355c9327,FOUND
SECBENCH,CVE-2013-1445,https://github.com/dlitz/pycrypto,d044a478332682c253c379db87d444b056e4ab37,dlitz,pycrypto,f9a0fc77e1c8847c1a17503e5a1b86a409b8cb2d,c8e21380a6059a56bd88267a5e744ddd8badfe66,e6ef5dee7b62ac0d6021e53c88a30de49201d589,FOUND
SECBENCH,CVE-2013-1445,https://github.com/dlitz/pycrypto,19dcf7b15d61b7dc1a125a367151de40df6ef175,dlitz,pycrypto,373ea760f21701b162e8c4912a66928ee30d401a,,,REPEAT
SECBENCH,,https://github.com/dlitz/pycrypto,0782d68840d0ebf850516e606e398b8a5396eb64,dlitz,pycrypto,f49fd0e1b57071e52200806d095679753fe36e17,894bbc23e986ca21ae6d712604b000169dd88317,9b900a490e01c8928a617d4a8cf15187c5e6c5c1,FOUND
SECBENCH,CVE-2008-0166,https://github.com/dlitz/pycrypto,a515b7a4a417e82c7822edb2afe63dd896f3db1e,dlitz,pycrypto,447a6194285701b36a320fe5ba548859e88d4d05,e88db3739daefb65e459845fde880c0c8a7ae31f,2381b39278e87351d8f6fd83bac7498d98e850f0,FOUND
SECBENCH,,https://github.com/dlitz/pycrypto,4669b04c6f9e4cb895abd227dffc7f6718425a70,dlitz,pycrypto,80252248ab1ac8599b946e026dd8895146977903,8ad4547afb76a4bd5474e1f04877895ff83ce241,6c7439d2c292a2a8c7920abe520ec17f16d1c5f4,FOUND
SECBENCH,,https://github.com/dlitz/pycrypto,947b554d85012cf35185ded38ef3484de010d2cf,dlitz,pycrypto,0782d68840d0ebf850516e606e398b8a5396eb64,71918022aa351441c365030fa2d25a4a3e3f6e76,57fb74c200e515f3d7c241c30f90518ff05557c7,FOUND
VULAS,CVE-2018-1000632,https://github.com/dom4j/dom4j,e598eb43d418744c4dbf62f647dd2381c9ce9387,dom4j,dom4j,565f4f4a400216ed763760eb8ec803c79fbc830b,ab44ce6af0fcf20f464a244dab126a9a9e1434c0,a37228d4ca40c842f8993e729cb35db6dac83fbd,FOUND
VULAS,CVE-2014-8125,https://github.com/droolsjbpm/drools,c48464c3b246e6ef0d4cd0dbf67e83ccd532c6d3,droolsjbpm,drools,29769b4eb9bccdec0c00cf4f1c5e3023ca61cbcf,8c0eb06dec2e5c0d2a664202c7013a7d9fc26944,7b09586871606f29d0a84e8b1fd19a04acb4d530,FOUND
VULAS,ECLIPSE-JETTY-413684,https://github.com/eclipse/jetty.project,2f08ba29487aff6624dbf947b1fbd845cdd33464,eclipse,jetty.project,ab7268e5163ff0788804e6d4eb809ce275dd51b9,6ff0eb9cdc8863a279791a3e4a32aab8c54a42c9,48fa5ce8552a1ad39920e3ae431db4a1c756d60c,FOUND
VULAS,CVE-2016-4800,https://github.com/eclipse/jetty.project,97af3d663fd22343129e8364d601640649d9eaea,eclipse,jetty.project,0a1f4ac98c8ae614e0bf1a33936627161258dbe1,755de58ab68abd239cd4352a19d55522750ae56c,4cab128649ace2f1d449205254d800bb2b2849d4,FOUND
VULAS,CVE-2017-7656,https://github.com/eclipse/jetty.project,a285deea42fcab60d9edcf994e458c238a348b55,eclipse,jetty.project,d7ce334f8fd19e08410a79c0bc60ff0a3a5d1489,2c7964d9c908bc62981493b90ef943dd9da7a688,4202a98ec50f243fdae53738b19bdf61429c46cd,FOUND
VULAS,CVE-2018-12537,https://github.com/eclipse/vert.x,1bb6445226c39a95e7d07ce3caaf56828e8aab72,eclipse,vert.x,513b18b909a144b75ff755414cd0625150149a3d,2a559c9311b34b367a77e722106561eecc86591b,c3bea107879d0b58f6471e97d495031a67cb750e,FOUND
VULAS,CVE-2018-12538,https://github.com/eclipse/jetty.project,a0b8321ef452dddff9bc6c14e3ac0108239bfa2c,eclipse,jetty.project,356bf2e06f1a0f3b79a1fe30af0fb92a9ed8f74f,201bde8bf2be01e993432813cfec1b8af1f221bc,6c47951faec23c40a58d03009a73a9f7ef3d6a91,FOUND
VULAS,CVE-2018-20227,https://github.com/eclipse/rdf4j,df15a4d7a8f2789c043b27c9eafe1b30316cfa79,eclipse,rdf4j,f63510ba14910fee4a5489f584fd2fd2da5b42e5,200f9802154dba34565d0f1d79db543d8537ac68,e84e2ccc91a0231dbd2177e7a3af804eba292d41,FOUND
VULAS,JETTY-1042,https://github.com/eclipse/jetty.project,02dd1975ec61052cb9a17342c9bbec289257b701,eclipse,jetty.project,05f730be812d0cbf7b8ef49cc5c1a36751c1c3e9,0bf253bbbf224d0fc1b9b586ba52db96cb541789,ce3698ea75feff0d867d9b43b6a8f4beada55a31,FOUND
VULAS-M,CVE-2011-4461,https://github.com/eclipse/jetty.project,979d6dbbf9416b1a0ad965e2b8a3b11a2d208627,eclipse,jetty.project,d66f45f2daef85c71a1d5d8e4987036fb8f871d9,36a5b50b6504b87758e34c26bbe496213c2fe3f6,32d0f950a92578507e29a4b4158038cd0b1c189d,FOUND
VULAS-M,CVE-2015-2080,https://github.com/eclipse/jetty.project,3e7b5f0fa918633ec24bd1bc23d6ee76d32c7729,eclipse,jetty.project,b69b8dfe504943b20f86b56233dc791a8081712e,1baa3c3147f20e1123ba2803b96bedf4f24a5fe4,c9d5b91c79de4ab06c285842d5e46768aa5abca7,FOUND
VULAS-M,CVE-2017-9735,https://github.com/eclipse/jetty.project,2baa1abe4b1c380a30deacca1ed367466a1a62ea,eclipse,jetty.project,b1b94d870e0c8ac8d6fb9356ea4c455ddb56c20c,107a4fff20276753a0275d863793c730964996e4,187c42fa4a9f63dc6fefdad9fa8b0071a595a81b,FOUND
VULAS-M,PT-2013-65,https://github.com/eclipse/jetty.project,0fac295cd82b59085d4aae5ca6792b2cda752455,eclipse,jetty.project,948d97c60c112fb0bf59f1314c9c06c4eee80aaf,fdaa67e7ec74e01cb6804a629745c6dc62b85617,7618eae91534178a375e021a65c141da19833c9d,FOUND
VULAS,CVE-2018-14371,https://github.com/eclipse-ee4j/mojarra,1b434748d9239f42eae8aa7d37d7a0930c061e24,eclipse-ee4j,mojarra,6f612e6797ad8d2e6a54d2fcfd15cbb8c75286b1,33558a2cfc21e589f256675f8ceb8c6b42302c71,a45c5873520b10b350fb3ab59503dff7ab12ddb1,FOUND
VULAS,CVE-2018-12541,https://github.com/eclipse-vertx/vert.x,269a583330695d1418a4f5578f7169350b2e1332,eclipse-vertx,vert.x,616a034d59a8fcdb264b4bfcf3ec34bd83175ab0,fb6e1fe0ed7e4480eec425992d8dc7fa6ededaa1,f20bfd79b5840f71f276437908c11fc3648914af,FOUND
SECBENCH,TNL-2248,https://github.com/edx/edx-platform,09e1f9ed71910341b1e806466d70308162dbb832,edx,edx-platform,2ba5d483fc46cf60dba99fb1122d36268cac8ee5,56f83b5704c6e779625d778e7fcfee8de84fbfbb,58b9cb4938f302af8ffb05de13c23678730f2ea8,FOUND
SECBENCH,,https://github.com/edx/edx-platform,6a850e27bb97b30447fd46ccfb277367c2ed13c1,edx,edx-platform,4d656061becf7b92dd4de3cc9baf7460ac729386,59d18134b22ef4fbfcc0cd43068838f626dea4af,8a23f432c7311e458f9eeb0274598e83d09925d0,FOUND
SECBENCH,,https://github.com/edx/edx-platform,4e66253c232b510683480ec51053cdc3fed1246c,edx,edx-platform,a8284058e602eefcea76b6bccfbac6b3f75000d2,898df63955778e613eac5a85f0f53d3f4c6686d4,7372f07cf415bca5af43b3900b2f419e69ab5b4b,FOUND
SECBENCH,,https://github.com/edx/edx-platform,935d5dee34563def3ce870ce849e1b2dc2c9f833,edx,edx-platform,3a772752de1d3dfc3ff3c9f0aa65cebfb3b63d7b,6d0af9d4232023c1bdd8ddd9da2325ad8fb305c2,d1fa83f34da0447458d98b4df6c7b298b5ee2b58,FOUND
SECBENCH,,https://github.com/edx/edx-platform,2926c94330491cbaa3232b7c76d197453ffba069,edx,edx-platform,ab482277bea6d77b99ce9cd1cdb9061a94ddb89f,874c6314f5036486287943191504ce8b156dff47,15b23a16e8af535af92d54a6756a34681a84d3a2,FOUND
SECBENCH,,https://github.com/edx/edx-platform,f0e7dcd346f1b17505897bbe7b20365c88f51757,edx,edx-platform,1961189819282cc9341889fc928f06a340b71ae5,871d62f246aabb677dfed274a5489c449ab8a0f4,13a73fd7762e0e176fc8d6d51016cfbd982f05bf,FOUND
SECBENCH,,https://github.com/edx/edx-platform,e5ca9618ea5ae9f2fc11ea5a8c9f479b1430d84c,edx,edx-platform,79c1cf19a065b99d896b81b292b588762bedc6db,f70e702503e67dbff48804b9db5ccd582730c288,bd54cd8c573cc1c336228ef295a00080e17e86db,FOUND
SECBENCH,LMS-532,https://github.com/edx/edx-platform,f351b05031dfeda252518ea66f6e007884aa433d,edx,edx-platform,9e8a24bfc0efc218da55ccbb3a92d9d95243cc45,3da19d0ea89693b7fbf0888b7b6ba617f4bc1614,c7743d41f928835d5cfb7ed8104381c455564708,FOUND
VULAS,CVE-2015-5531,https://github.com/elastic/elasticsearch,df1427a2935237fb61fc641984f9c76478627fec,elastic,elasticsearch,7a264c48c1b40519ce29d62c5e8290d615bd7751,4ec68ec2e654397a74d9935af1802db07f3f8ba2,65b502079a9337a48cc8ba64e604471a8e973443,FOUND
VULAS-M,CVE-2015-1427,https://github.com/elastic/elasticsearch,764fda6420a0aa10db4abef15429b5e77b9be8bf,elastic,elasticsearch,0b0cd1c46cb5d1483ec83b8efa0c0088a8f8ef01,b9e2b5cfec81c6bfa652368926d0d4102521dd72,8e3a0fad9d71b9bf117975b1194a6019c1840d27,FOUND
SECBENCH,CVE-2010-1155,https://github.com/ensc/irssi-proxy,85bbc05b21678e80423815d2ef1dfe26208491ab,ensc,irssi-proxy,d5688da48306918cdfd79ee9b27abe377204befb,7c7c0879817def06432b6b53f7fbe2857dc6f148,6ac797e80a9df2c8cbeebacd8280653120eb3f75,FOUND
VULAS,CVE-2013-5679,https://github.com/ESAPI/esapi-java-legacy,41138fef5f63d9cf0d5e05d2bee2c7f682ffef3f,ESAPI,esapi-java-legacy,b03591e53823c3d6a7792b030bb4cbfa6b6916d8,99951fe2e113e10c4c5e5b37942e0a234c776b23,c47fa0650ff178aacbb6503a23637626fc7e3dbc,FOUND
VULAS,CVE-2013-5960,https://github.com/ESAPI/esapi-java-legacy,b7cbc53f9cc967cf1a5a9463d8c6fef9ed6ef4f7,ESAPI,esapi-java-legacy,6438ad007b202c563ceda080429ea77a66d5d6ed,3d72ea0fd2842687793f284bee62ba29407a46f3,bd199f6f2fc41027040f14104fe557f38d726ce4,FOUND
SECBENCH,CVE-2016-9283,https://github.com/exponentcms/exponent-cms,559792be727f4e731bfcb3935f5beec7749e9ce9,exponentcms,exponent-cms,b276cf46a1e8f38cad80e47d68527eb3b1bbceea,b3e47a0aae38b295caec83ea09b23e92b7804655,6d438b4659b05210b9a2957a4d1f811fce852c47,FOUND
SECBENCH,CVE-2016-9242,https://github.com/exponentcms/exponent-cms,6172f67620ac13fc2f4e9d650c61937d48e9ecb9,exponentcms,exponent-cms,0ce8b94d745b818bd207933d9a2e7f32587c2c89,7a2ba298047f3338f7b6015034f2e2600e3f937f,eb500f9fccdc3e5760e196012c0289d9c600da1e,FOUND
VULAS,CVE-2018-6331,https://github.com/facebook/buck,8c5500981812564877bd122c0f8fab48d3528ddf,facebook,buck,8ce226cd2da6ac107d7db9535d6db4a1ac16211a,58be3050829327604b0ca7f32990505811877292,1fe21f80399bc578aa904da0e6bab5dba3a0def7,FOUND
SECBENCH,,https://github.com/facebook/fresco,f1e1f24de3d65aa06d51f7dde92651a3cb29ed76,facebook,fresco,6f92497f95bdfaef08ea69ba08453bb3094eb27c,f6ecc72c0bbf9d9f104df56ff8c4c6b9ab155c06,3e1fde1e320cb44c39e6a4ac227109cc95f7f7bb,FOUND
SECBENCH,CVE-2016-2402,https://github.com/facebook/buck,5ae0a0aabff973096fffe610862fb46fd1364c71,facebook,buck,f1d8da1511b8f01e59d61b213f533dffd3804b0a,be6e4f62ce1ad8b1e7b04e258d8f699fa9512984,97145075567d9e8190e1c5e09947bb1dae0f8949,FOUND
SECBENCH,,https://github.com/facebook/buck,88f01ba38d2e706cd0b98ae984e9d3eba6888055,facebook,buck,ae114af005c26a226a5fa40970eba14d42d17e87,e8190a34ff10bdb55729a8a50669805f833f6a85,8a258897d44b1cd94cdfb2f2adb4ccab93f38dca,FOUND
VULAS,CVE-2016-3720,https://github.com/FasterXML/jackson-dataformat-xml,f0f19a4c924d9db9a1e2830434061c8640092cc0,FasterXML,jackson-dataformat-xml,c2ccf8d4eb1c9ae3372dd0e689c4fe34a8c65a00,6bb14cbf84f78df9fc8fbacadba5a7f1d12da399,d94a4d7118b0d764321e3c74c2c01cc42ed6e19d,FOUND
VULAS,CVE-2016-7051,https://github.com/FasterXML/jackson-dataformat-xml,eeff2c312e9d4caa8c9f27b8f740c7529d00524a,FasterXML,jackson-dataformat-xml,48759e9822db9d7cbdf69faf519836e4c92ab5b1,a96d27d4c74707965b257b6ecced4d337357545e,3673c0645333dccf06933cbda4810197872cb7a6,FOUND
VULAS,CVE-2017-17485,https://github.com/FasterXML/jackson-databind,2235894210c75f624a3d0cd60bfb0434a20a18bf,FasterXML,jackson-databind,f031f27a31625d07922bdd090664c69544200a5d,1861b09565aa92b0a9f8a9ec625359be46a4261f,a902cadeaf25d25fda2f8503c975f4c993972cfb,FOUND
VULAS-M,CVE-2017-4995-JK,https://github.com/FasterXML/jackson-databind,60d459cedcf079c6106ae7da2ac562bc32dcabe1,FasterXML,jackson-databind,28ec8a47d381311818f805ae76bf84da30f516f9,5b70c3e7f710e4aa8702db53cc460e4b933d7f97,be84744dfb6e6e92e4dad861caf85479747b1ace,FOUND
SECBENCH,,https://github.com/FFmpeg/FFmpeg,0eaec10550bd9a0682db9f7920ed0d86f1450f4b,FFmpeg,FFmpeg,b2a0a7fb8a3580897f2c9d8f2d160a5acab433e4,dd8e311e70aee2860daece39f2a36466c8fd1fcc,cf4f7d38d093bff89ca2d96d01f448c1e617075b,FOUND
SECBENCH,,https://github.com/FFmpeg/FFmpeg,747a67fbab8ff74e4281ecbc947910fba13fd65d,FFmpeg,FFmpeg,754ebe3465e72894a5fef7407d6e1468fd40054e,f1ea5c2a967125bfd5250e1062f949f5edce75c2,04d2e45f3f9a8eebde9a0aef3a3e4baeed59e9a3,FOUND
SECBENCH,,https://github.com/FFmpeg/FFmpeg,a0bafaabb0656ca3bb3591beba0de79f6153fdac,FFmpeg,FFmpeg,7f2228dbfec0268b8b486573041043c0de1aa381,4d74c8d5503503097e8c6968d37d8a78dc4795e5,d19fc69f15c333956dc537604308ee2944be10a3,FOUND
SECBENCH,,https://github.com/FFmpeg/FFmpeg,6095388812ce1b2a95e9917b89e5857639208f88,FFmpeg,FFmpeg,7cbc2e60af72e2154ddc160b1bfce200a95a6532,63ffa154e93f8cf7e4dc197dce207acd402bea81,160a27c5904c48bd83461253e7d58c63ca695de0,FOUND
SECBENCH,,https://github.com/FFmpeg/FFmpeg,23edd41a0d6994cb5d9983d8f035e8eef78960ad,FFmpeg,FFmpeg,9244b839b788e4677019041907ff5a4378a23490,94c9bf8887ed58de16c8ecffca2bd216751a40ed,ba9869311ff1794ff44b9360bb8f19b4e6d9c5d3,FOUND
SECBENCH,CVE-2013-4263,https://github.com/FFmpeg/FFmpeg,e43a0a232dbf6d3c161823c2e07c52e76227a1bc,FFmpeg,FFmpeg,bc4e7985628134496104e32f37f811aab4f68c55,e9cd8f4d20cfe47bef5a2e95ace6b75a347eca68,c1e7fb60d1ea397e4833b71cf50825a0f2a5b61e,FOUND
SECBENCH,CVE-2013-7016,https://github.com/FFmpeg/FFmpeg,8bb11c3ca77b52e05a9ed1496a65f8a76e6e2d8f,FFmpeg,FFmpeg,c443689afbb3edf3b025d4b7834c707d63eaa6b4,ed00d0c1b000dd2159948bed0d27a4391fd53e89,bc185fc1611fe4cf38e7b0f79919e76e0205f03c,FOUND
SECBENCH,CVE-2013-7023,https://github.com/FFmpeg/FFmpeg,f31011e9abfb2ae75bb32bc44e2c34194c8dc40a,FFmpeg,FFmpeg,5dc6c0ea9ee7836df039c71259c7e538d7058243,a08194b4c51ebc7024f50eed0f09aa74058e15bb,8d0b2aae71f01904e4a7ac0e8795592da5a0bd89,FOUND
SECBENCH,,https://github.com/forkcms/forkcms,772e1b5fd20df0f710d7151a62f40235252171d0,forkcms,forkcms,814f9bfa70c31421b7b9146bf96ea8e3a6bd3fa2,a97584abbb734d8d0d7a55bc7de05d41b36c0d9b,7c67a0c3b3e6efe6460219147f4c661490daf843,FOUND
SECBENCH,,https://github.com/forkcms/forkcms,5efe4f5ce856010066dba721440c008b3c3d3c4e,forkcms,forkcms,a9d22fb220777aa4890b2901f39e1c56b39b43ec,d92c9660f2162041658283130c89902eafcc4dfa,6065d5c2aeb04cc6c448f0e5f7d4a31b299a97e1,FOUND
SECBENCH,,https://github.com/forkcms/forkcms,1269fe8b3813c7b7d5552a2b88bc2e7bd4d0c1f9,forkcms,forkcms,e45964aa7ed3621df4963991d3df03bbd3d6b8ec,e61b6c800bab9434fac526b830db22a72ffa225c,c82558121e4f5ca16287e299899e680f8f60c2f2,FOUND
SECBENCH,,https://github.com/forkcms/forkcms,92cbaaf136242a4cdf613a980ff12e35f25d8781,forkcms,forkcms,873d13845ac7a93ac7b5f7e0fa346bc68669470a,98faf09c76927f06c4f1bc98b666665a958a7d26,a3d1ddb7de258ecf4e3128c19e73f2c5126e375c,FOUND
SECBENCH,,https://github.com/forkcms/forkcms,95446d29a7cb1240d804fd8c2ad6184fc4c9649d,forkcms,forkcms,44eef2274c69ee9b4d6c72d98f47f52e58011c65,3850341ea69f4d79c561b19b0b71e2f2fd4d5966,79a2787b2c9228fbb592e31167124ae54ab6ba19,FOUND
SECBENCH,,https://github.com/forkcms/forkcms,995220182068518e89019a265d113518f6566407,forkcms,forkcms,4462ca5cb984294d3212e11a2aa8ae8adca094d3,8806e5f7d44391a5d0395de8e397028d7b6d4bda,f8a4306d5ca300670bbc82f9ab6786f0d4dc823c,FOUND
SECBENCH,,https://github.com/forkcms/forkcms,a9d22fb220777aa4890b2901f39e1c56b39b43ec,forkcms,forkcms,bc555f7f1857ebaa70b20405d54cc551e7942c11,7bdd75499cdf30517582245d3d228dc8b37d1ae3,b660d407d84f631acaed56e4408d60e97c8ca80a,FOUND
SECBENCH,CVE-2016-10074,https://github.com/forkcms/forkcms,acd6e0d9a3f8cb67da3cf5b8cc82c5f7afec1cfd,forkcms,forkcms,eb3aa4bce9bd1c81af70691a707f77fe2fcf7530,136de48f9a178b44d327b43857374a2f98c18233,9683b56286d6d8341c0ab7042b9ccfca8393b320,FOUND
SECBENCH,,https://github.com/frappe/erpnext,62c7deee00a8a61942c1434164a4597ce52e7594,frappe,erpnext,fcefc601e09507facd430594307979db65f42650,f25822cd8d99e788ff098ab89e55d3c15b52bfa9,2ca18ff913ea0d48065b02fff2ec913dab46e8f9,FOUND
SECBENCH,,https://github.com/frappe/erpnext,3b2fd6e334c9b15241cab8c1ee412647206d836c,frappe,erpnext,0c8597583985b17b00094fabf61d430567929746,5414725fd62798314ba49502d4c78fa5caa9ddd7,fcbb7692fa5597731c3f29b3e10462b436a0cbf2,FOUND
SECBENCH,,https://github.com/frappe/erpnext,4d713ac5ba1929e8cac886365af152a54d481340,frappe,erpnext,eb7fea673bb147677a15eb5da3351fa1576f006e,8a052cb15385387d97aa940809fa457214926f2b,78d5ccf5fc4ed38abf642a7949e8cc8c18635e5a,FOUND
SECBENCH,,https://github.com/frappe/erpnext,da79740cdfe4dd73e5ef3840ba45ad2c8df2cb78,frappe,erpnext,3667da1053aed4ac6f8464f3cd91d399ccbaa472,b0fd0b36159d4404b2970083ba540eb4a4c1291c,c9fcc057929eefc36d416493e6adfb18c442dff4,FOUND
SECBENCH,,https://github.com/freedomofpress/securedrop,8513cba313aa9613bd0128e4d494aca32e1a2b88,freedomofpress,securedrop,e6a502d468aa21922609e3c6acc5ad1b014a8d91,3b17ebeab4af8d28f124046b3ccded86c1debcda,a909bd0b577eb86fac3812cf65ace600c6783c01,FOUND
SECBENCH,,https://github.com/freedomofpress/securedrop,3102925d369c5110e0c50a80684814a5efa30011,freedomofpress,securedrop,eec829a794f7b197810fcb5bfec8c3f7b5ea4776,f3ba526084754154b8ad0dd33c9ff837de594be8,c73018f0a35a25bbf6ce47eba05e4c9f4f663be4,FOUND
SECBENCH,,https://github.com/FreeRDP/FreeRDP,657e6c6a55ffeec9a32d3dcff6add7cca5870398,FreeRDP,FreeRDP,064bb8ec167c0fcf178466ae2e4954f3134f43d7,6e69caad9f21046c25a56c8170658cd9c2795063,c8652371e7bb7a37ebb7b197eceded5b29505b3f,FOUND
SECBENCH,,https://github.com/fruux/Baikal,1896af0a45ef30f2a3048a5decb838c2c1da5608,fruux,Baikal,95b18da309438712ffec7e8c1f20984b9ec1e232,394cd4287142e7d88ef0903c0e475cec4ae8d700,a496880211c9981b856652003657ecf1f90260b0,FOUND
VULAS,CVE-2013-2035,https://github.com/fusesource/hawtjni,92c266170ce98edc200c656bd034a237098b8aa5,fusesource,hawtjni,357bb279b0c8c67b7d357c1363efe86870ad9a81,388a5c32bd641ea3852bc889b5365b33fc135702,ecd4020912ec3869bbb4007d32a7f6408d074ece,FOUND
SECBENCH,,https://github.com/gitbucket/gitbucket,a889ed7c46b2cc420aa104fac81ed603bba9b14d,gitbucket,gitbucket,e24684cb2bc65a2f277838e1837309aac2cf2282,014959327233647100bde8fee8e80c2de73d8884,d8e0a06d93b29f14c674f4b208e49e2ab45d76eb,FOUND
VULAS,GOOGLE-GSON-2012-05-5,https://github.com/google/gson,1103bda23acb1719364e834a4545739ec2f76cd0,google,gson,94b8032df779a1cd501fa21c22bbda951af91a5c,6d90f0d894c468bc2f5b1e138ef21174ae644a0b,b4d51db776325cd0da58d96d973175dc1b86b256,FOUND
