,owner_sec,project_sec,sha_sec,sha-p_sec,main(sha)_sec,main(sha-p)_sec,main(diff)_sec,owner_reg,project_reg,sha_reg,sha-p_reg,main(sha)_reg,main(sha-p)_reg,main(diff)_reg,pattern,language
432,php,php-src,85e985f191c228cb6b119ebe223d682c9166fdc2,8de8636a2b6dc331486284f1f037259bb7347768,-5049791.505053819,-5046912.466129476,-2879.0389243429527,php,php-src,ac275f9e31379b058050a0139ec9b4dea8ea0013,8de8636a2b6dc331486284f1f037259bb7347768,-4731048.116069058,-5046912.466129476,315864.35006041825,rl,c
433,php,php-src,80367584910885baa1a2a4476a4a31efdcf0c9c0,f7d7befae8bcc2db0093f8adaa9f72eeb7ad891e,-4294846.912188808,-4294768.29129346,-78.62089534848928,php,php-src,d0d7badfb907b044367cb530b4f13a5c3d2360f0,f7d7befae8bcc2db0093f8adaa9f72eeb7ad891e,-1843716.4146699596,-4294768.29129346,2451051.8766235,injec,c
434,MISP,MISP,0687d3f6f48247fbcb510c26e0966864a8fa9081,9cd1b0469d872a48afff17f5b2bfb9a6ad0ef8ee,-44418.84165047082,-44421.45997009253,2.6183196217098157,MISP,MISP,a2ba0083852ed5159311172538ce2a95440733cf,9cd1b0469d872a48afff17f5b2bfb9a6ad0ef8ee,-17708.71901362798,-44421.45997009253,26712.740956464553,injec,php
435,php,php-src,7c7b387cc323bc372fe15f62fb1efdfb705e02a3,efe519c1945a3ed0ae93c8466e02fec2a6997b09,-4148298.2024713964,-4148239.501217283,-58.701254113577306,php,php-src,d6e7b4fefa287a5f37319cfe2e9ee3e57ffe7c9c,efe519c1945a3ed0ae93c8466e02fec2a6997b09,-65225.23319524646,-4148239.501217283,4083014.268022036,over,c
436,php,php-src,bcd64a9bdd8afcf7f91a12e700d12d12eedc136b,ff10dceff87f4c94c55e6bc2e962f4bb3d66feb4,-4833234.843517757,-4833174.260280591,-60.58323716558516,php,php-src,ef59df70a4bb78c1b1da51e5df68c4e9cbade5af,ff10dceff87f4c94c55e6bc2e962f4bb3d66feb4,-3560880.10850028,-4833174.260280591,1272294.1517803115,misc,c
437,realm,realm-cocoa,389737432e18d99fb40e333e80478b8efb43e40d,0a4d63499a7a99e8c135c713b96cea851119e978,-3328.821071687254,-3328.821071687254,0.0,realm,realm-cocoa,cfee67570a5a623d90c3b7a0ff5ca24bfef4bfa6,0a4d63499a7a99e8c135c713b96cea851119e978,-2449.799132214293,-3328.821071687254,879.0219394729611,dos,c++
438,slimphp,Slim,2be864c28f35f70d60a2e682a7ca28f31456106a,1a30b092861d391e6822cfc999b2913d9064a0a6,1235.7330603355886,1233.0397281215717,2.693332214016891,slimphp,Slim,9c2ff0765e6d80a845cbd32344965fa18269ccaa,1a30b092861d391e6822cfc999b2913d9064a0a6,935.6520828342068,1233.0397281215717,-297.3876452873649,injec,php
439,curl,curl,768151449b386488ac8fe869f48bf2930123d601,97857de80eea0b3028036c6796c2f485f4caf7d9,-50224.56031364796,-50217.93158163029,-6.6287320176707,curl,curl,439891cb9fd4e5a34038fe29a13268d1d408869e,97857de80eea0b3028036c6796c2f485f4caf7d9,-37603.342355380344,-50217.93158163029,12614.589226249947,ml,c
441,ci-bonfire,Bonfire,241e32380cbdfcb35ed3796fbaa59575a25aff1a,2a0115a93c5368ec5d1cc5bb35e08f4988373b7a,-4603.392640704046,-4654.318740918396,50.92610021434939,ci-bonfire,Bonfire,fffe90a9097cf34a630f1738731002f05719cad2,2a0115a93c5368ec5d1cc5bb35e08f4988373b7a,-7538.056672699514,-4654.318740918396,-2883.7379317811183,xss,php
442,php,php-src,fb04dcf6dbb48aecd8d2dc986806cb58c8ae5282,8b14d3052ffcffa17d6e2be652f20e18f8f562ad,-3914198.5073599243,-3914125.3109998703,-73.19636005396023,php,php-src,5626bcabf29d8070840c0dc43b5a4cc18c5853ce,8b14d3052ffcffa17d6e2be652f20e18f8f562ad,-3732692.117906962,-3914125.3109998703,181433.19309290824,over,c
443,php,php-src,52e0c4081f8454e9086fc7d1bd1a338ac4e05868,bcd64a9bdd8afcf7f91a12e700d12d12eedc136b,-4809319.237461103,-4833234.843517757,23915.606056653894,php,php-src,1e93bb16e4bded081b1ba723de954f34e53e7165,bcd64a9bdd8afcf7f91a12e700d12d12eedc136b,-3440859.321240548,-4833234.843517757,1392375.522277209,misc,c
445,phpmyadmin,phpmyadmin,3759bdc56de7b742b32f4d0c3f2a452b47dce191,8f8584bf2ed112fc85b1fd7ebfa0f6cfd74927ad,-95191.22475515313,-95191.22085857329,-0.003896579844877124,phpmyadmin,phpmyadmin,d28c1d37553bd9291d60e1d44cd6a6559d4dd594,8f8584bf2ed112fc85b1fd7ebfa0f6cfd74927ad,-66721.90095376654,-95191.22085857329,28469.319904806747,xss,php
446,curl,curl,0aabfd99631a292a72ca601ed0e83786ce9f0ae4,14b77db1b97bb382ec97535666813dea26594bd0,-47847.45857090737,-47840.67882513761,-6.7797457697597565,curl,curl,2336d010ef98220e676f545e7a712b40e33dac86,14b77db1b97bb382ec97535666813dea26594bd0,-27188.9394257256,-47840.67882513761,20651.739399412014,ml,c
447,phpmyadmin,phpmyadmin,d3fafdfba0807068196655e9b6d16c5d1d3ccf8a,ffa720d90a79c1f33cf4c5a33403d09a67b42a66,-66502.62995634583,-66499.61409509035,-3.0158612554805586,phpmyadmin,phpmyadmin,a4d1254c3a0809fd2a2798598dd37e836cc0e6ec,ffa720d90a79c1f33cf4c5a33403d09a67b42a66,150.0308920498328,-66499.61409509035,66649.64498714019,misc,php
448,joomla,joomla-cms,f625ffbf83d7a9c5093b93b2e946a07129b4091a,2c968f0082f70e9597679a4359c5b26f391b3ac2,-26819.2870478121,-26819.2870478121,0.0,joomla,joomla-cms,db04ec0ac60a6942fc4f5e0c09c109c287c512dc,2c968f0082f70e9597679a4359c5b26f391b3ac2,-42743.72034266985,-26819.2870478121,-15924.433294857747,injec,php
449,Netflix,SimianArmy,553e15873a7659a2696663f162941177f436c331,0100228e3e1c85d9490d735f89077cb01418e1a3,4148.942900643586,4148.942900643586,0.0,Netflix,SimianArmy,21afb33ef08fe96e7a4c347429f60f92bce37109,0100228e3e1c85d9490d735f89077cb01418e1a3,4147.80273600416,4148.942900643586,-1.1401646394260752,ucwkv,others
450,jersey,jersey,f2460a046b8d94f1140d6444a8dca494360310b4,b825ebd4f2e2670049f94d3aeecb364c92cfdf19,13979.067073288195,14008.207603243693,-29.140529955497186,jersey,jersey,ddc618bb887cab999b3d5f12ef9089f6890f7d97,b825ebd4f2e2670049f94d3aeecb364c92cfdf19,14117.360388867968,14008.207603243693,109.15278562427557,rl,java
451,AFNetworking,AFNetworking,c23c37ab4ab9b2401e824df717538e37bc5c85a4,92006270b12ed6778095afc9d8bae9b54210df18,1108.9249563345772,1107.2827316437488,1.6422246908284706,AFNetworking,AFNetworking,4ca1553f2b545a57cf598fb462b97f02b7d058e5,92006270b12ed6778095afc9d8bae9b54210df18,1811.663856518789,1107.2827316437488,704.3811248750403,ml,objc
452,nextcloud,server,ba4f12baa02dfb55ec8822687896d643261440c4,7cdf6402ff9a0e07866ca8bcfcffd0e0897b646a,53547.182614413025,53448.53992986624,98.64268454678677,nextcloud,server,e431ba5ce8b9c340ba123a221342d0b1398e2b69,7cdf6402ff9a0e07866ca8bcfcffd0e0897b646a,10635.626216499697,53448.53992986624,-42812.91371336654,auth,php
453,yigit,android-priority-jobqueue,64facaf74486b40952a6b55b9c83262883aecefd,16fa174851836f3c30bae9c60db32f73157308c8,1185.0557099112837,1196.2104084814146,-11.154698570130904,yigit,android-priority-jobqueue,a6c51852662eed521141f5f9e5d26d18e711a92b,16fa174851836f3c30bae9c60db32f73157308c8,1441.0907907034384,1196.2104084814146,244.88038222202385,injec,java
454,cakephp,cakephp,c95def9d664dc5e25d4fa9ee7d182858956326a1,2109e03c30c42988e4623317d7d756040dd48bc6,20163.63614658597,20163.63614658597,0.0,cakephp,cakephp,673638a36221627943346bf14909e0f50d18daab,2109e03c30c42988e4623317d7d756040dd48bc6,14829.922484667524,20163.63614658597,-5333.713661918446,csrf,php
455,joomla,joomla-cms,2c968f0082f70e9597679a4359c5b26f391b3ac2,73166721680177bb3d63eeeed973f47895a68af4,-26819.2870478121,-26819.2870478121,0.0,joomla,joomla-cms,3a419c3a46eb12181104b7bc2309816762b3a48a,73166721680177bb3d63eeeed973f47895a68af4,-25896.561222622826,-26819.2870478121,922.7258251892745,injec,php
456,joomla,joomla-cms,7cbfe86124328ca8209f92b52f3bdcb418355f7c,8ccbf0ab98b35e2c8289f1240fff52f7a1ad3957,-26562.588801820715,-26562.469622851135,-0.1191789695803891,joomla,joomla-cms,dd9966ca0ea5119b68125180088a0e10332968df,8ccbf0ab98b35e2c8289f1240fff52f7a1ad3957,-34957.84976840209,-26562.469622851135,-8395.380145550957,injec,php
458,frappe,erpnext,4d713ac5ba1929e8cac886365af152a54d481340,eb7fea673bb147677a15eb5da3351fa1576f006e,17661.823064471286,17630.29392987913,31.52913459215415,frappe,erpnext,fea93577417e46e7726ef2b8be4be3e63c4ffe4c,eb7fea673bb147677a15eb5da3351fa1576f006e,23136.748513001752,17630.29392987913,5506.4545831226205,injec,python
460,MPOS,php-mpos,256b5f59c60f89be5da5d7c89e78a56d3a6876b3,8fbad03457cc1e0691b816f163b71e8c6d29f13a,-15333.430395674968,-15306.45808532488,-26.972310350087355,MPOS,php-mpos,4b181201e48848108bd25f02be856aa7f4e62a67,8fbad03457cc1e0691b816f163b71e8c6d29f13a,-15634.63061311191,-15306.45808532488,-328.17252778703005,auth,php
461,php,php-src,a552ac5bd589035b66c899b74511b29a3d1a4718,6a9d9cf2724df4b00c63c206689b0bd60d334388,-5155915.7284479635,-5155915.7284479635,0.0,php,php-src,06a03bbfa60bedb3f30bb2908449fc30d54f848e,6a9d9cf2724df4b00c63c206689b0bd60d334388,-4370422.871885289,-5155915.7284479635,785492.856562674,ucwkv,c
462,mantisbt,mantisbt,36ed5a459ab0d7757dc0160fac361485efc2d133,2e841fb3d4fbf9e1a908a301823f5911108592e3,-4341.536479124183,-4324.041824504909,-17.494654619274115,mantisbt,mantisbt,2761f8d8e47a736156b820d529101ac71fe0a5f3,2e841fb3d4fbf9e1a908a301823f5911108592e3,-82184.77941078185,-4324.041824504909,-77860.73758627694,misc,php
463,openssl,openssl,103b171d8fc282ef435f8de9afbf7782e312961f,1421e0c584ae9120ca1b88098f13d6d2e90b83a3,-1848466.1419672114,-1848316.6434212201,-149.49854599125683,openssl,openssl,91b60e2ab4e0ebeaf7690a2a329e88658a6ad30b,1421e0c584ae9120ca1b88098f13d6d2e90b83a3,-111587.49065485944,-1848316.6434212201,1736729.1527663607,ml,c
464,mantisbt,mantisbt,b649c9c91b856ef062f71ac6df16f0426238c182,e8ff7b99d6830bdc78aa13959fa6355ca298c0f8,-45946.91958112758,-45946.91958112758,0.0,mantisbt,mantisbt,72ab020a42a35fd341e983a25849f8277bb34044,e8ff7b99d6830bdc78aa13959fa6355ca298c0f8,-47988.112485297315,-45946.91958112758,-2041.1929041697367,xss,php
465,cakephp,cakephp,974ac44fb43a7ecba9f14d16a0c7e39530f14e88,613aa19d945a508c2aaae6470fe90c87806445e5,256.2831031616084,253.11803738753855,3.1650657740698307,cakephp,cakephp,cab9961f81a2a17b04e0dd99c1854dd2d8f48915,613aa19d945a508c2aaae6470fe90c87806445e5,30039.786192816737,253.11803738753855,29786.668155429197,auth,php
466,mantisbt,mantisbt,974e6da4a2f07c408b1683acae774f438b5a2f11,184a0f4a06e9941cc126cfacf0774badf2255a88,-82145.42314904717,-82124.54540588999,-20.877743157179793,mantisbt,mantisbt,2dfb20825f2892992c62a6f10987c06bba115446,184a0f4a06e9941cc126cfacf0774badf2255a88,-52633.131793802735,-82124.54540588999,29491.413612087257,xss,php
467,libretro,RetroArch,1cdaa652a9d90303965806769494eabad89bee85,48b8c78de20ad0e1ab115014c3bb823bf6a9703f,-9598.070192184367,-9578.183844220948,-19.886347963418302,libretro,RetroArch,19e6a099c1247c81248f38bf8ab16c33479b84c3,48b8c78de20ad0e1ab115014c3bb823bf6a9703f,-36405.1375296173,-9578.183844220948,-26826.95368539635,ml,c
468,nextcloud,server,3ddaedee3bcc498b144d3f5df1356eccee7fbb49,2b228fba3463722ad19ea6ccd150b96772508791,-11917.175306984496,-11917.175306984496,0.0,nextcloud,server,68dc6a306ea99fbd62c9ab3ef645f513d8873983,2b228fba3463722ad19ea6ccd150b96772508791,-989076.7665516664,-11917.175306984496,-977159.591244682,xss,php
469,curl,curl,c2a809cd265c37e7bbef55e64d70114d2f0d7189,ae7d6b715448101caf99ea3555c7b7448711676e,-61123.064752259554,-61095.73021775369,-27.334534505862393,curl,curl,e9f63bf4e84dfdc22b6fb0469747b9067b90943b,ae7d6b715448101caf99ea3555c7b7448711676e,-15587.612309034046,-61095.73021775369,45508.11790871964,ml,c
470,pfsense,pfsense,7145cd87d1f6c67c900f6966df5f2d0ace50e109,c3936caf80b590f65bba7829db53bc0da4ef6a67,-143910.173023628,-143910.173023628,0.0,pfsense,pfsense,14b1279d76bf9a54e9c809a838f955539054713a,c3936caf80b590f65bba7829db53bc0da4ef6a67,-119271.3235259198,-143910.173023628,24638.849497708215,pathtrav,php
471,curl,curl,e5d8693865b44ecfbafbe15a7850d6e8dbb051e9,46c92c0b806da041d7a5c6fb64dbcdc474d99b31,-29634.537805486605,-29634.164938814025,-0.3728666725801304,curl,curl,7d74e025192956901495c0dcb56ee42d72ae8186,46c92c0b806da041d7a5c6fb64dbcdc474d99b31,-38546.4878469346,-29634.164938814025,-8912.322908120575,ml,c
472,php,php-src,6ecd417b34bd5b957e0f9b76610f94421f38d955,de73bd0123139aaf893a45bbdf6848308e9dd1d7,-47091.81461349766,-47082.9173134818,-8.897300015865767,php,php-src,8c49132266a337e0911d790ec8bbf3631df7bceb,de73bd0123139aaf893a45bbdf6848308e9dd1d7,-5278.391512721689,-47082.9173134818,41804.52580076011,sde,c
473,joomla,joomla-cms,8173c65e792b8fba65f88032d10da7a2f7cd5bd4,fca1c962be8966ae3b21132d8e11a74ae8631baa,-31939.65872889436,-31937.960905674176,-1.6978232201836363,joomla,joomla-cms,05016ec7d3f450b5aef3681927c2131dc15611c2,fca1c962be8966ae3b21132d8e11a74ae8631baa,-1265428.085519864,-31937.960905674176,-1233490.1246141898,injec,php
474,splitbrain,dokuwiki,02b0b681935185a1c4d2d64e76fe499f3d438d12,10ffc9dd6a89562ef502baa21f968cf269fe21b0,-4476.74812745496,-4474.886213899322,-1.861913555638239,splitbrain,dokuwiki,702eb8985f33ca5781d2da5cedd9d6a4b9c6a030,10ffc9dd6a89562ef502baa21f968cf269fe21b0,-1787.2702778163764,-4474.886213899322,2687.615936082945,injec,php
475,curl,curl,ae4558dbb479f09ea01164b1a0d4ac54ec88b29c,ee7669ba3adeec052d999d9b415bb34caaa1e94b,-48124.09963054735,-48121.75324254448,-2.346388002872118,curl,curl,6fe619be7a5e6c04b8f558f07de48ecffcb21c64,ee7669ba3adeec052d999d9b415bb34caaa1e94b,-49451.34937174235,-48121.75324254448,-1329.5961291978674,ml,c
476,openssl,openssl,a91be10833e61bcdc9002de28489405101c52650,a7c682fb6f692c9a3868777a7ff305784714c131,-1852816.66995725,-1852833.6875566128,17.01759936287999,openssl,openssl,710069c19ee1795dfd614a4ba683d07e1b8e6f81,a7c682fb6f692c9a3868777a7ff305784714c131,-409875.8477761305,-1852833.6875566128,1442957.8397804822,injec,c
477,php,php-src,4ebb4060f918cc15d2e7be7f37ae71ada92e9646,1db171deb8d99dcf9cb453886816338374b32653,-37971.51790304174,-37967.08532937074,-4.432573671001592,php,php-src,616bf6601c51b2c590ef76b264818e335370177e,1db171deb8d99dcf9cb453886816338374b32653,-14867.05450804579,-37967.08532937074,23100.030821324952,misc,c
478,josh,rails,4e3ed5bc44f6cd20c9e353ab63fd24b92a7942be,3dea8b580b9c67bb27c01290fb3b17f446544b78,7904.701919899484,7902.25023754988,2.451682349604198,josh,rails,76af2818a6b729955ad799b5346da7ed115440ea,3dea8b580b9c67bb27c01290fb3b17f446544b78,13695.571156354848,7902.25023754988,5793.320918804969,iap,ruby
479,nextcloud,server,0074062b5329c3d43679909fddce2d70608a4475,5c6a7172cafc395d38c58d1b5afd6b36efb33ad5,-11386.98012091123,-11386.98012091123,0.0,nextcloud,server,633d7826c9577ff687eae33d208f9f5faa9aa1b6,5c6a7172cafc395d38c58d1b5afd6b36efb33ad5,-35022.96077232171,-11386.98012091123,-23635.980651410482,xss,php
480,yigit,android-priority-jobqueue,254cd596fb0c5ab16a7259fda6a6d90ce7fb6944,66363dd3c93066c8ddeb1728f25804ec2522ab09,1412.1738733446555,1412.0563567790334,0.11751656562205426,yigit,android-priority-jobqueue,c73ee211f0dd45251e0b4a735ec325d9dc85e054,66363dd3c93066c8ddeb1728f25804ec2522ab09,2582.1877786341,1412.0563567790334,1170.1314218550667,over,java
481,phpmyadmin,phpmyadmin,ae67d35cdc00eee733c278c91ab547db5d47a217,a564d981e9ef5022d69b2720d6a6126c73c74637,-72278.84982423598,-72275.83377734327,-3.016046892706072,phpmyadmin,phpmyadmin,3e20e329ce6c0a1986235f0d087021059769a1e1,a564d981e9ef5022d69b2720d6a6126c73c74637,-61598.12027943462,-72275.83377734327,10677.713497908655,misc,php
483,joomla,joomla-cms,686b5fa4e8954be61e547b93b56be586ef1a1303,09c9cd873afe21dc5018b4be104a504490aa32f8,-22428.37476928911,-22427.992344461658,-0.3824248274504498,joomla,joomla-cms,ca4531cc772e2c96e78aaa0ff65d30c1e5bffdbc,09c9cd873afe21dc5018b4be104a504490aa32f8,-21480.227154605436,-22427.992344461658,947.7651898562217,injec,php
486,deeplearning4j,deeplearning4j,72b70da28e19c1571334e0fd23b2a58cd9441461,93f320bb5e467d6d4779ee8068ae05eaaa5c87e4,-2043.19221292565,-2041.3744813945075,-1.817731531142499,deeplearning4j,deeplearning4j,1df8e4ec36d722ca93a47ae93fcb605c9979e2cc,93f320bb5e467d6d4779ee8068ae05eaaa5c87e4,11842.12908648226,-2041.3744813945075,13883.503567876767,over,java
487,rubinius,rubinius,60381aa5b8b20d4189e67a3dffca5340b992fed1,35999eefcb9df64f81478b504f479f714bd897cd,-935461.3104162939,-935324.9880423399,-136.32237395399716,rubinius,rubinius,a5e42f232927c274c46dc835b22b2b86ed24b754,35999eefcb9df64f81478b504f479f714bd897cd,-1604440.83072919,-935324.9880423399,-669115.8426868501,over,c
489,curl,curl,a9beeeeeeac018157412e4510342554a48df54f4,a8ec986981d6a218ce3abac27b9e0b0e76286863,-53449.99177730094,-53460.813205872364,10.821428571427532,curl,curl,c31451cf135f1290647cc6ad3d50e70bfe1b5aac,a8ec986981d6a218ce3abac27b9e0b0e76286863,-25258.06400553608,-53460.813205872364,28202.749200336286,ml,c
490,Codiad,Codiad,7535bd5c2ec6a485b545c2a518d61099ef160f6e,763114ac0eaeac1339c31a3355f93591d69042c7,-31498.798878493162,-31501.389489943933,2.590611450770666,Codiad,Codiad,31c23361dafa3b656d210c68c4612bd8443bfe53,763114ac0eaeac1339c31a3355f93591d69042c7,2802.1985351503463,-31501.389489943933,34303.58802509428,xss,php
491,curl,curl,18ca0aa9842d3fb6e0740515df7b5960fab4408e,c4e6c33b13ba2968713a468736948b6364a50810,-49302.898252462495,-49270.514392883015,-32.383859579480486,curl,curl,b13b9f33319a82529bd5382a60d7de48d8b5e98c,c4e6c33b13ba2968713a468736948b6364a50810,-35057.43488918416,-49270.514392883015,14213.079503698857,ml,c
492,Graylog2,graylog2-server,54b6c06ecc58d44459001571a1fd258e8af6d68b,ac6493c909d78914d44800dc3c9b7428af80ae31,46457.19377828558,46457.19377828558,0.0,Graylog2,graylog2-server,fd4601b3d697631eab6df4c84293229282d57fbe,ac6493c909d78914d44800dc3c9b7428af80ae31,9427.7081536208,46457.19377828558,-37029.48562466478,ucwkv,others
493,mantisbt,mantisbt,5faf97abd7c1a1037ff63b8bd1d8df94c71b59cb,cb23fb2486bfa5707a9acc6f1a1329b6588d94cd,-53080.749549066204,-53080.64147743578,-0.10807163042045431,mantisbt,mantisbt,1721c39a81e561553ee2bd999a81e71d6189d24e,cb23fb2486bfa5707a9acc6f1a1329b6588d94cd,-41440.21750041215,-53080.64147743578,11640.42397702363,injec,php
495,php,php-src,7667ca40b02b24c8f7950049dfd17e91e9d1b281,395c0680434e96524fa56732cd6e9da7fd75e6f5,-3993102.9796438683,-3993049.8001857316,-53.17945813667029,php,php-src,832e2d0d8c8bb11644fe34ec1685fc68d9b3a475,395c0680434e96524fa56732cd6e9da7fd75e6f5,-13469.842141108891,-3993049.8001857316,3979579.9580446226,misc,c
496,openstack,nova,1ea998649058f78f63a167dd697cf5f6732596ff,f9d23c69e25a2ce5e8c3a37d1e771d02c43cbfb5,17363.34737491509,17358.115007022014,5.232367893077026,openstack,nova,6bb3c0035b8323bbbd675fe00ea3a631430e9c01,f9d23c69e25a2ce5e8c3a37d1e771d02c43cbfb5,21842.05671898186,17358.115007022014,4483.941711959847,misc,python
497,pfsense,pfsense,ee3de7b191e3735b2d03a932809ed37e22e03177,034620d62ae1026679da444f860f0467ca572eb4,-155487.21259446073,-155487.21259446073,0.0,pfsense,pfsense,17640b289b53c9217a0a2464052ed421d975eba7,034620d62ae1026679da444f860f0467ca572eb4,-130252.80401301614,-155487.21259446073,25234.408581444586,injec,php
498,mantisbt,mantisbt,2d2309a384bcd9d4b6d7d2928e8ded2c46d2d7b0,a64a0d220a44ec7d26fce77154f7ee2a62337a95,-43232.51551997974,-43220.35369572833,-12.161824251408689,mantisbt,mantisbt,fd17695f02ccb5b0f426f94714f5fd1baafd96cc,a64a0d220a44ec7d26fce77154f7ee2a62337a95,-2588.2771108488782,-43220.35369572833,40632.07658487945,csrf,php
499,mantisbt,mantisbt,c272c3f65da9677e505ff692b1f1e476b3afa56e,f8b2510febf47700b3e29b4d0c746e2d16c29487,-42245.113500125735,-42245.113500125735,0.0,mantisbt,mantisbt,c99b2f3fcc4d3c176ee7c14cd30ef8a00f224185,f8b2510febf47700b3e29b4d0c746e2d16c29487,470.89228335155815,-42245.113500125735,42716.005783477296,xss,php
500,curl,curl,2eb8dcf26cb37f09cffe26909a646e702dbcab66,96ffe645fd2494f14780f7c105fcfeeb8ca7d94f,-48231.411608400376,-48235.884763836504,4.473155436127854,curl,curl,29b75ca46f51887d503bfb453bcb349b7b8c920b,96ffe645fd2494f14780f7c105fcfeeb8ca7d94f,-35553.671499606724,-48235.884763836504,12682.21326422978,misc,c
501,splitbrain,dokuwiki,1b2a85e896db1404d2d5fa709f4c86d6c58fc3f4,634d7150e59d03e4a4987164bfe9948fb8828c70,-8702.991470631541,-8679.692251758073,-23.299218873467908,splitbrain,dokuwiki,4286c64e98499b93056c09498c10709f8909befd,634d7150e59d03e4a4987164bfe9948fb8828c70,-12087.268507352188,-8679.692251758073,-3407.5762555941146,csrf,php
502,fruux,Baikal,1896af0a45ef30f2a3048a5decb838c2c1da5608,95b18da309438712ffec7e8c1f20984b9ec1e232,5403.109628686515,5393.916486747821,9.19314193869377,fruux,Baikal,ef4be266fa7c74e6044a58231014cc2d1a8e63ab,95b18da309438712ffec7e8c1f20984b9ec1e232,8485.429238917299,5393.916486747821,3091.5127521694776,misc,php
503,nextcloud,server,6bdefef31e87f6c1be2ed7693fd2f6d203e32462,127796218314c6b1f19ba86f74caa913375aac8d,-12322.29296870072,-12324.447675729341,2.1547070286214876,nextcloud,server,759b19775debc7dd3427267a6d711acf434d24fb,127796218314c6b1f19ba86f74caa913375aac8d,45903.56216352667,-12324.447675729341,58228.00983925602,csrf,php
504,FreeRDP,FreeRDP,657e6c6a55ffeec9a32d3dcff6add7cca5870398,064bb8ec167c0fcf178466ae2e4954f3134f43d7,-5020.300871391657,-5020.300871391657,0.0,FreeRDP,FreeRDP,4e4d2e11d43e8ac9e3eea65f23121300bb0cfb36,064bb8ec167c0fcf178466ae2e4954f3134f43d7,4419.938545884459,-5020.300871391657,9440.239417276116,rl,c
505,josh,rails,db8b636e50ee8a138f48117e8e8ad057cc7527a4,8be6913990c30f63618173da722148892348dcc9,16829.419435519176,16827.126065981316,2.2933695378596894,josh,rails,ad129639c7e72c3ba686db6202a4bff2cb2cfbfe,8be6913990c30f63618173da722148892348dcc9,13412.910063415411,16827.126065981316,-3414.216002565905,dos,ruby
506,tornadoweb,tornado,1c36307463b1e8affae100bf9386948e6c1b2308,7279a303d1c366aabd4facfc6b29ed46c3422350,640.4348569481331,659.9935962272087,-19.558739279075667,tornadoweb,tornado,41a94730959d641e6c2c765ca631645327805c5a,7279a303d1c366aabd4facfc6b29ed46c3422350,31.848610228600513,659.9935962272087,-628.1449859986083,auth,python
507,joomla,joomla-cms,3825fe7a80a1e16dc4085c066e93c9d295efd12a,9a0446f5b3a377a590186cb7af8b05d7ecec8510,-22418.73529970106,-22418.73529970106,0.0,joomla,joomla-cms,99ed72d8f191325eba012e3c590b8626d9daed54,9a0446f5b3a377a590186cb7af8b05d7ecec8510,-1469514.4037516874,-22418.73529970106,-1447095.6684519863,injec,php
